"id","dpto","muni","URNGcia1999","URNGcia2003","URNGcia2007","URNGcia2011","URNGcia2015","FRG1999","FRG2003","FRG2007","FRG2015","UNE2003","UNE2007","UNE2015","PP2003","PP2007","PP2011","PP2015","censo1999","censo2003","censo2007","censo2011","censo2015","part1999","part2003","part2007","part2011","part2015","fulldcha1999","fulldcha2003","fulldcha2007","fulldcha2011","fulldcha2015","pop73","pop81","ind73","ind81","lit73","lit81","coop_all","coop_81","coop_81_96","coop_86_96","coop_post96","sh_prod_indig64","sh_superf_indig64","superf_by_prod64","share_arrenda64f","share_arrenda50","superf_by_prod50","superf_by_prod_change5064","change5064_share_arrenda","change5064_share_arrenda_abs","ig_evang_81","govt_ev","govt_vi","inclpac_ev","inclpac_vi","nopac_ev","nopac_vi","onlypac_ev","onlypac_vi","rebels_ev","rebels_vi","ceh_govt_ev","ceh_govt_vi","ceh_inclpac_ev","ceh_inclpac_vi","ceh_nopac_ev","ceh_nopac_vi","rebels_ev_pre78","rebels_vi_pre78","elev_sd","elev_mean","elev_max","forest","coffee_yield","roads_all","roads_paved","roads_paths","roads_paved_sh","area","dist_guate","dist_panam","govt_vi_l","inclpac_vi_l","nopac_vi_l","onlypac_vi_l","rebels_vi_l","rebels_vi_pre78_l","ceh_govt_vi_l","ceh_inclpac_vi_l","ceh_nopac_vi_l","lpop73","lpop81","larea","ldist_guate","lsuperf_by_prod_change5064","ldist_panam","compet1999","roads_dirt_sh"
"10-7","Jalapa","San Pedro Pinula",0.042470525187567,0.00790002872737719,0.0261248185776488,0.0131859455191473,0.0557735606304278,0.517550911039657,0.298046538351049,0.0136671504596033,0.00302348021871985,0.129991381786843,0.0922835026608611,0.236989385654551,0.360959494398161,0.13848572810837,0.452980655349388,0.0816982952717916,14321,15721,0,23617,25836,0.521192654144264,0.442847147128045,NA,0.536266248888512,0.601679826598545,0.517550911039657,0.65900603274921,0.152152878567973,0.452980655349388,0.0847217754905114,23846,26044,0.667,0.863,0.238,0.309,5,1,3,1,2,0.74491392801252,0.357222532069158,10.1014084507042,0.262092238470191,0.181649331352155,13.0527488855869,0.773891272960777,1.44284725145553,0.0804429071180367,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.742508422243,1271.11955629482,2050.84399414062,0.516556291390728,1536.2,202042.915929415,11876.6449130162,158819.331062285,0.0587827831447718,501.369244660465,57.3389454203391,21.3426797760998,0,0,0,0,0,0,0,0,0,10.0793717673661,10.1675426943568,6.21734284491282,4.0662698878336,-0.256323889470719,3.10649874061453,0.774298626978629,0.941217216855228
"11-1","Jutiapa","Agua Blanca",0.0274040857000498,0.00295333727111636,0.00160944206008584,0.00175336060783168,0.00197530864197531,0.55655206776283,0.284701712935617,0.0150214592274678,0.0037037037037037,0.119511714904509,0.417203147353362,0.0654320987654321,0.349281354597362,0.169706723891273,0.425336060783168,0.00320987654320988,9290,10209,0,12392,11863,0.432077502691066,0.497502203937702,NA,0.55229180116204,0.682795245721993,0.55655206776283,0.633983067532979,0.184728183118741,0.425336060783168,0.00691358024691358,12126,12007,0.002,0.008,0.397,0.623,2,0,0,0,2,0.00414691943127962,0.00159783082360916,12.2351895734597,0.371803731859019,0.26285046728972,13.9415887850467,0.87760367646066,1.41450664209476,0.108953264569299,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.61285675077,855.248655747345,1630.16845703125,0.220687079910381,1610.66666666667,177553.842379514,12658.0507680018,101797.874926562,0.071291336748127,247.489008433621,85.9891203030698,8.32948234502335,0,0,0,0,0,0,0,0,0,9.40310718663168,9.39324509203072,5.51136617065337,4.46578305684698,-0.130560180808538,2.23317953047151,0.720002413078888,0.928708663251873
"11-10","Jutiapa","Jutiapa",0.040959658388583,0.00683279742765273,0.00799096673325806,0.00787993623868387,0.0162518256113856,0.61917069333633,0.156924666972898,0.0422565795188048,0.00565551101581679,0.239435002296739,0.38347954486233,0.240638886299369,0.366903996325218,0.319768956831408,0.399560889049295,0.0247661663714614,39339,41259,0,62431,62523,0.452426345357025,0.42211396301413,NA,0.532571959443225,0.514706587975625,0.61917069333633,0.523828663298117,0.362025536350213,0.399560889049295,0.0304216773872782,54680,58701,0.151,0.142,0.435,0.547,6,2,3,1,3,0.313344802162694,0.184205968943024,8.51462275743426,0.158187378370865,0.217841108725356,8.81807534647667,0.965587435226026,0.726159443901379,-0.0596537303544916,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315.281434280153,1151.30809643129,2092.66259765625,0.250735726898175,1239.28571428571,331342.555058254,58530.9024205692,149258.306732006,0.176647706511102,627.915767303819,51.8086563075583,0,0,0,0,0,0,0,0,0,0,10.9092532908379,10.9802120414462,6.44240602897506,3.96667512249357,-0.0350186216840307,0,0.665671999064655,0.823352293488898
"11-11","Jutiapa","Moyuta",0.0143404623562863,0.00663664375444418,0.00247244256721953,0.003047011027278,0.00173323879303553,0.55841265916677,0.247096468357431,0.0235912228288864,0.00701173875364374,0.155842616733823,0.3418151849181,0.280942251634759,0.362408153590898,0.279901102297311,0.293456181079512,0.028046955014575,17902,17786,0,23885,22345,0.451848955423975,0.474418081637243,NA,0.577098597446096,0.56804654285075,0.55841265916677,0.609504621948329,0.303492325126198,0.293456181079512,0.0350586937682187,23618,23289,0.051,0.047,0.425,0.548,4,0,3,0,1,0.0218978102189781,0.00588935731985969,20.6191108161911,0.268817204301075,0.480286738351254,28.089605734767,0.734047711843476,0.559701492537313,-0.211469534050179,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381.888233801235,284.86945689717,1657.97985839844,0.377341659232828,994.5,233984.494311622,49635.3342970153,130751.232020379,0.212130869795631,417.974259012538,74.4142500666133,14.6592759147645,0,0,0,0,0,0,0,0,0,10.0697644121612,10.0557364250738,6.03541984931883,4.3229962500829,-0.309181249968646,2.75106345161144,0.703985444657815,0.787869130204369
"11-12","Jutiapa","Pasaco",0.0165289256198347,0.000977517106549365,0.000590667454223272,0.00382262996941896,0.00158586316266425,0.429752066115702,0.147279244053438,0.0283520378027171,0.00271862256456729,0.482893450635386,0.406674542232723,0.319211599456275,0.221570544151189,0.256940342587123,0.320081549439348,0.0688717716357046,5170,5635,0,6530,6582,0.514893617021277,0.544631765749778,NA,0.600918836140888,0.670616833789122,0.429752066115702,0.368849788204627,0.285292380389841,0.320081549439348,0.0715903942002719,6170,6095,0.002,0.013,0.419,0.532,1,0,1,1,0,0.00256410256410256,0.00010351966873706,49.5384615384615,0.18,0.223809523809524,64.9619047619048,0.762577109153857,0.804255319148936,-0.0438095238095238,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.8558618619216,72.5107314237847,477.201171875,0.231942215088282,864,79405.6608928957,46626.032679761,28696.1542008856,0.587187766658744,158.048811366535,71.605332529609,26.5895413052042,0,0,0,0,0,0,0,0,0,8.72745411689943,8.71522404191537,5.06290391801667,4.28503836995443,-0.271051648854379,3.31743676269064,0.829246636158732,0.412812233341256
"11-13","Jutiapa","Quesada",0.00620003263175069,NA,0.00126015121814618,0.00472498182699297,0.00108096422008432,0.517213248490782,NA,0.0250630075609073,0.00497243541238785,NA,0.423410809297116,0.235758296400389,NA,0.238308597031644,0.305306518051854,0.00302669981623608,10085,0,0,14371,14160,0.607734258800198,NA,NA,0.574351123790968,0.653319209039548,0.517213248490782,NA,0.263371604592551,0.305306518051854,0.00799913522862393,9209,11281,0.001,0.013,0.455,0.564,2,0,1,1,1,0.00386473429951691,0.00546188553787699,8.13719806763285,0.235588972431078,0.312560856864654,8.40993184031159,0.967570037681942,0.753737927372949,-0.0769718844335767,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.583135843428,1194.72744886666,1874.85888671875,0.355244755244755,1301.5,93180.1118505033,34140.8767673815,28135.5013259958,0.36639660641486,132.054109278,49.1728276961353,0,0,0,0,0,0,0,0,0,0,9.12793654572137,9.33087517360492,4.88321175736535,3.91547359919878,-0.0329674663293238,0,0.738865493217412,0.63360339358514
"11-14","Jutiapa","San Jose Acatempa",0.0973063973063973,0.00203458799593082,0.00135538086202223,0.00219123505976096,0.00275529533321853,0.55993265993266,0.269582909460834,0.0206017891027379,0.00585500258308938,0.0745167853509664,0.300352399024126,0.146202858618908,0.0750254323499491,0.176741664407699,0.449003984063745,0.209402445324608,5538,6352,0,7824,8163,0.536294691224269,0.619017632241814,NA,0.64161554192229,0.711380619870146,0.55993265993266,0.344608341810783,0.197343453510436,0.449003984063745,0.215257447907698,6893,7858,0.007,0.007,0.337,0.444,1,0,0,0,1,NA,NA,6.07101727447217,0.114994363021421,0.108181818181818,6.57818181818182,0.922902017954586,1.06297310355935,0.00681254483960234,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.054831173064,1282.75836535399,1844.29797363281,0.665195460277427,1149,43865.755225747,19998.1896427484,16786.7646597665,0.455895254506195,146.415691570504,45.8597802874121,0,0,0,0,0,0,0,0,0,0,8.83826168288565,8.96928740011841,4.98644977864217,3.8471597443664,-0.0802322061764419,0,0.785976941128456,0.544104745493805
"11-15","Jutiapa","Santa Catarina Mita",0.025516008451162,0.00328038674033149,0.00259882369032964,0.0084790118287449,NA,0.639200390053632,0.146754143646409,0.0233894132129668,NA,0.388466850828729,0.428805908904391,NA,0.285220994475138,0.196142798522774,0.464356746571758,NA,12718,0,0,18212,17793,0.483802484667401,NA,NA,0.524544256534153,0,0.639200390053632,0.431975138121547,0.219532211735741,0.464356746571758,NA,15818,16514,0.032,0.015,0.498,0.632,3,0,2,2,1,0.0959894806048652,0.0224694825537431,12.172255095332,0.361201298701299,0.379438261791203,11.4599894011659,1.06215238681579,0.951936942247696,-0.0182369630899043,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.834916434396,1002.72553432777,2015.26599121094,0.377757766771724,1455.66666666667,120692.435254284,31724.183436309,62051.1971843382,0.262851465126792,205.14597362313,69.2629237031798,0.764737320370415,0,0,0,0,0,0,0,0,0,9.66890381107936,9.71196378497737,5.32372179219367,4.252244258599,0.0602974029363338,0.568001852323825,0.623391479777194,0.737148534873208
"11-16","Jutiapa","Yupiltepeque",0.115126785193821,0.0344666977177457,0.00530503978779841,0.00543002277106323,0.00181338608638312,0.574468085106383,0.221238938053097,0.0181887078438803,0.00362677217276624,0.255938518863531,0.470632815460402,0.467029343883943,0.153935724266418,0.135467980295567,0.332807847258714,0.0436861193537751,6455,0,0,9182,9225,0.53152594887684,NA,NA,0.621759965149205,0.657560975609756,0.574468085106383,0.375174662319516,0.153656688139447,0.332807847258714,0.0473128915265414,7273,8564,0.11,0.305,0.428,0.504,2,0,2,1,0,0.378281622911695,0.295339076651204,5.40214797136038,0.208215297450425,0.062929061784897,5.17620137299771,1.04365104486494,3.3087303631213,0.145286235665528,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.941893847747,970.556857120968,1437.0595703125,0.1264,1239,60259.42281813,4177.23495863777,16177.3736345732,0.0693208591002465,57.5513776962044,85.3552674909367,5.642140170045,0,0,0,0,0,0,0,0,0,8.89192414015454,9.05532264970957,4.05267807399872,4.45846980436432,0.0427251853734,1.89343422632191,0.789005570194638,0.930679140899753
"11-17","Jutiapa","Zapotitlan",0.00667779632721202,0.0014986886474335,0.000875401225561716,0.00228506141102542,0.00166034155597723,0.581385642737897,0.34095166729112,0.0166326232856726,0.00426944971537002,0.20044960659423,0.337904873066822,0.405834914611006,0.377669539153241,0.277502188503064,0.346472436446729,0.0023719165085389,4123,4414,0,5665,5872,0.581130244967257,0.60466696873584,NA,0.618005295675199,0.717983651226158,0.581385642737897,0.718621206444361,0.294134811788737,0.346472436446729,0.00664136622390892,4982,5552,0.004,0.018,0.415,0.531,0,0,0,0,0,0.0277777777777778,0.15026507620941,9.86274509803922,0.204933586337761,0.136363636363636,10.7857142857143,0.91442669783145,1.50284629981025,0.0685699499741245,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.374513431213,794.541670475237,1221.65466308594,0.186666666666667,NA,41406.6532133907,0,19745.0657668131,0,83.4779141005243,84.2823798214454,11.0064466465513,0,0,0,0,0,0,0,0,0,8.51358669582213,8.62191350218664,4.42458209507991,4.44596786600197,-0.0894579698242523,2.48544372608265,0.669710891273993,1
"11-2","Jutiapa","Asuncion Mita",0.0675482093663912,0.00651694405454181,0.00466119982736297,0.00549520766773163,0.00454677936461673,0.495316804407713,0.121014638058953,0.0198532585239534,0.00716992130574177,0.151794666131943,0.272162278808805,0.15517341882833,0.546019651092841,0.324643936124299,0.476741214057508,0.0401632177207811,21596,0,0,29100,27503,0.420216706797555,NA,NA,0.537800687285223,0.623750136348762,0.495316804407713,0.667034289151795,0.344497194648252,0.476741214057508,0.0473331390265229,29071,30130,0.029,0.015,0.499,0.61,5,0,1,0,4,0.00229357798165138,0.00019367750543373,17.763379204893,0.361051271003878,0.488243938280676,17.7424687729611,1.00117855255655,0.739489510664074,-0.127192667276798,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.045015041642,594.919718151255,1084.93969726562,0.0988218744505011,1134.5,287401.892933766,32747.444316066,148634.460255282,0.113943036288954,524.293723912635,81.8195918738768,0,0,0,0,0,0,0,0,0,0,10.2774963926861,10.3132766321243,6.26205206909417,4.41666465023613,0.00117785860866977,0,0.817014029096373,0.886056963711046
"11-3","Jutiapa","Atescatempa",0.0228678537956888,0.00276243093922652,0.00168350168350168,0.00533962498447783,0.00223214285714286,0.596813495782568,0.316758747697974,0.0207070707070707,0.00540413533834586,0.121362799263352,0.31952861952862,0.195958646616541,0.381767955801105,0.312794612794613,0.432509623742705,0.0769501879699248,10253,0,0,13118,12508,0.520335511557593,NA,NA,0.613889312395182,0.680524464342821,0.596813495782568,0.698526703499079,0.333501683501684,0.432509623742705,0.0823543233082707,10232,11759,0.007,0.009,0.427,0.589,1,0,1,0,0,0.0102564102564103,0.00211746350161596,15.3384615384615,0.254041570438799,0.359394703656999,12.0542244640605,1.27245527774872,0.706859527571816,-0.1053531332182,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.949896958041,763.510999276842,1337.83447265625,0.242489270386266,1135,59989.541617129,11606.5788014234,17056.9930244343,0.193476704247884,86.1994801153017,88.6643541366574,0,0,0,0,0,0,0,0,0,0,9.23327534325868,9.37237418382342,4.45666414650647,4.49607330030365,0.240948323637287,0,0.670586400044269,0.806523295752116
"11-4","Jutiapa","Comapa",0.00304208213621768,0.00139168084119375,0.00167845582064501,0.00183868595243932,0.00125125125125125,0.602501267534223,0.301994742539044,0.00923150701354754,0.00191858525191859,0.161744239987629,0.411941014266874,0.439606272939606,0.186175970310809,0.135715142069296,0.574895807796028,0.00909242575909243,10206,11024,0,15663,16510,0.579757005682932,0.586629172714078,NA,0.520845304220137,0.72610539067232,0.602501267534223,0.488170712849853,0.144946649082844,0.574895807796028,0.011011011011011,12494,13868,0.001,0.227,0.28,0.404,0,0,0,0,0,0.316786414108426,0.166337980278817,9.60483344219464,0.225663716814159,0.183108587650816,9.46912704045422,1.01433145855586,1.2324037867874,0.0425551291633431,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.870434115709,829.554597972003,1435.03186035156,0.155895691609977,1161,78879.3354198876,4798.6648231815,55520.9583520552,0.0608355128455054,163.006513831063,71.4265814952349,6.52126982951712,0,0,0,0,0,0,0,0,0,9.43300380805352,9.53733930680491,5.09379016216206,4.28257337973368,0.014229733959631,2.01773498401458,0.640648685041959,0.939164487154495
"11-5","Jutiapa","Conguaco",0.00789760348583878,0.00223078483066315,0.000526962936940102,0.00110741971207087,NA,0.341230936819172,0.564388562157777,0.0312664675917794,NA,0.0513080511052525,0.162128930265238,NA,0.346177245994727,0.446161953275953,0.208194905869324,NA,6699,8218,0,10884,12067,0.548141513658755,0.600024336821611,NA,0.663726571113561,0,0.341230936819172,0.910565808152505,0.477428420867732,0.208194905869324,NA,8577,10299,0.124,0.297,0.372,0.512,2,1,1,0,1,0.0875133404482391,0.0361552028218695,14.5229455709712,0.361751152073733,0.476293103448276,18.3459051724138,0.791617826129883,0.759513731050733,-0.114541951374543,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269.90766706287,744.327537973071,1399.64624023438,0.269016697588126,1189,77740.7813018128,7207.00384648832,57717.1933748049,0.0927055751923639,149.16183180145,76.6834396287268,15.3816631942833,0,0,0,0,0,0,0,0,0,9.05683948099042,9.2398020821258,5.00503183601726,4.35264210246629,-0.233676546394237,2.79616261138281,0.888888888888889,0.907294424807636
"11-6","Jutiapa","El Adelanto",0.0107108081791626,0,0.000666000666000666,NA,0.00144634075788256,0.482960077896787,0.419692737430168,0.0116550116550117,0.00347121781891814,0.0548184357541899,0.328338328338328,0.450679780156205,0.509078212290503,0.314352314352314,NA,0.00578536303153023,3370,3867,0,5123,5367,0.609495548961424,0.74062580811999,NA,0,0.644121483137693,0.482960077896787,0.92877094972067,0.326007326007326,NA,0.00925658085044837,3867,4214,0,0.004,0.348,0.514,2,0,1,1,1,NA,NA,7.87777777777778,0.164383561643836,0.173728813559322,7.52118644067797,1.04741158059468,0.946207818242566,-0.00934525191548644,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189.634864086213,922.869331201837,1396.8134765625,0.275,NA,18112.2346603106,0,14794.2280465327,0,29.1068511281145,81.2325315219541,11.4611189922652,0,0,0,0,0,0,0,0,0,8.2602342916073,8.34616759436413,3.37097358042305,4.40955098437728,0.0463219593179565,2.52261331608978,0.776980627251171,1
"11-7","Jutiapa","El Progreso",0.0348560294436025,0.00269593683805122,0.00860178782256704,0.00771432126415329,0.00695615514333895,0.508768131630223,0.113229347198151,0.0305279136447968,0.00590219224283305,0.186789909493549,0.201214370045539,0.0672428330522766,0.46735990756788,0.358745150952943,0.516735100161752,0.00221332209106239,11128,11567,0,15245,14974,0.415079079798706,0.448949597994294,NA,0.527189242374549,0.633631628155469,0.508768131630223,0.580589254766031,0.38927306459774,0.516735100161752,0.00811551433389545,11325,12761,0.017,0.054,0.505,0.682,2,0,0,0,2,0.00325027085590466,0.000641917192682144,10.1267605633803,0.15266106442577,0.342910101946247,10.58109360519,0.957061806769495,0.44519267166326,-0.190249037520476,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.628255224857,1038.57247710945,1549.67614746094,0.0723742277140335,1458.5,81443.2912792284,31489.0574094445,21952.8033476379,0.386637830014559,104.286759166628,66.6034451071155,0,0,0,0,0,0,0,0,0,0,9.33476795035124,9.45414892373398,4.64714440444295,4.21365894487335,-0.0438873057384613,0,0.775407319401058,0.613362169985441
"11-8","Jutiapa","Jalpatagua",0.0111786947229985,0.00337342329128777,0.00118413262285376,0.00188374596340151,0.000417118545090515,0.498602663159625,0.22528600762687,0.0269982238010657,0.005672812213231,0.133176884716926,0.260153937240971,0.190122632852257,0.327515400410678,0.336056838365897,0.435414424111948,0.0533077500625678,12665,12999,0,17337,17892,0.480300039478879,0.524501884760366,NA,0.643017823152795,0.669964229823385,0.498602663159625,0.552801408037548,0.363055062166963,0.435414424111948,0.0589805622757988,13449,13892,0.035,0.009,0.407,0.566,3,0,3,2,0,0.113095238095238,0.0221208946946824,10.7334656084656,0.383307573415765,0.49597423510467,15.2785829307568,0.702517089255601,0.772837672373994,-0.112666661688905,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.711530545251,670.894883505191,1334.73583984375,0.158509454949944,1117.66666666667,88920.9287713453,46681.6596076286,40019.3743831559,0.524979442440009,165.979194963985,64.8222362680937,1.28203487505299,0,0,0,0,0,0,0,0,0,9.50666003282355,9.53906841386396,5.11186244895963,4.18695771844843,-0.353085551727624,0.825067533993127,0.76241787499349,0.475020557559991
"11-9","Jutiapa","Jerez",0.0783466995681678,0.00132919805050953,0.00296108291032149,0.00804681784930505,0.00568862275449102,0.601480567550895,0.231723526805494,0.00803722504230118,0.00479041916167665,0.184315463003988,0.332064297800338,0.41377245508982,0.422241914045193,0.126903553299492,0.375640087783467,0.00389221556886228,3259,3694,0,4720,4683,0.497391837987113,0.610990795885219,NA,0.579237288135593,0.713218022635063,0.601480567550895,0.653965440850687,0.134940778341794,0.375640087783467,0.00868263473053892,3448,4284,0.001,0.006,0.565,0.671,1,0,1,1,0,0.0056980056980057,0.0056657223796034,6.03418803418803,0.23972602739726,0.325699745547074,7.41221374045802,0.814087160122176,0.736033818493151,-0.0859737181498136,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205.265948952057,814.841564202074,1753.90307617188,0.230636833046472,NA,28204.9842043647,0,13279.1100493865,0,53.6105256065207,94.7376646710767,8.53783339742519,0,0,0,0,0,0,0,0,0,8.14554963178358,8.36264243156764,3.98174542205404,4.56161179126115,-0.205687842394687,2.25526635247932,0.726330956169431,1
"12-1","Peten","Dolores",0.227135210612055,0.00552486187845304,0.0036195164326046,0.0161290322580645,0.00232307309383556,0.389341400977426,0.235174953959484,0.0849862458375561,0.00365054343317017,0.240331491712707,0.408281453597799,0.110428938853397,0.272744014732965,0.255827421456493,0.309948116399729,0.0228158964573135,12214,13284,0,18138,19882,0.35180939905027,0.408762420957543,NA,0.488808027345904,0.606226737752741,0.389341400977426,0.507918968692449,0.340813667294049,0.309948116399729,0.0264664398904837,6563,22869,0.1,0.056,0.441,0.51,4,0,3,2,1,0.308988764044944,0.312958435207824,4.59550561797753,0,0,6.03731343283582,0.761183872446216,NA,0,47,56,203,2,2,54,201,1,1,2,2,3,50,0,0,3,50,0,0,115.851801194965,303.05722393089,855.227416992188,0.57213809812235,1741,359207.289185244,44428.5004926697,156914.257919755,0.123684852257433,3018.61386977347,193.454696565764,196.899227303221,3.46357659465507,0.266002780552469,3.45398709255546,0.141820121382307,0.266002780552469,0,2.15390724570849,0,2.15390724570849,8.78920309447372,10.0375375606564,8.01255302148502,5.27019921338677,-0.272880330796918,5.28775794811995,0.973689151807153,0.876315147742567
"12-10","Peten","San Francisco",0.319852941176471,0.00367496937525521,0.00401854714064915,0.0216649949849549,0.00623700623700624,0.357668067226891,0.14822376480196,0.0108191653786708,0.00190575190575191,0.503062474479379,0.511591962905719,0.323284823284823,0.261331155573704,0.28500772797527,0.286860581745236,0.00138600138600139,3368,0,0,7345,8243,0.565320665083135,NA,NA,0.678692988427502,0.700230498604877,0.357668067226891,0.409554920375664,0.295826893353941,0.286860581745236,0.00329175329175329,1658,2342,0.026,0.032,0.811,0.805,2,0,0,0,2,0.025,0.0184372256365233,5.695,0,0,9.98850574712644,0.570155350978136,NA,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.5299465480368,179.903524658321,280.951934814453,0.736036036036036,1751.25,155662.17762381,8939.0172636564,61916.5366714311,0.0574257497878475,405.812100256845,225.446285452264,207.187842390303,0,0,0,0,0,0,0,0,0,7.41336733569524,7.75876054415766,6.00589024522425,5.42250776647737,-0.561846409711663,5.33844076057724,0.998570016241791,0.942574250212152
