"dpto","muni","total_inscritos","total_votos","total_validos","PAN","FRG","DIA.URNG","UCN","FDNG","ARDE","LOV.UD","ARENA","MLN","AD","PLP","elec","DCG","DIA","DSP","MSPCN","PP.MR.PSN","PU","UN","UNE","URNG","BLANCOS","NULOS","ANN","blanco","CASA","EG","GANA","nulos","PP","UD","URNG.MAIZ","UNIONISTA","CREO","LIDER","WINAQ.URNG.MAIZ.ANN","ADN","VIVA.EG","participacion","BLANCO","PRI","CREO.UNIONISTA","FCN.NACION","TODOS","FUERZA","WINAQ.URNG.MAIZ","MNR","VIVA"
"chimaltenango","zaragoza",11343,8290,7678,153,NA,NA,379,NA,NA,NA,NA,NA,NA,NA,"2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,351,37,NA,NA,261,3920,NA,NA,105,879,1766,164,59,216,73.08,NA,NA,NA,NA,NA,NA,NA,NA,NA
"chimaltenango","el tejar",11168,8832,8288,124,NA,NA,478,NA,NA,NA,NA,NA,NA,NA,"2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,373,93,NA,NA,171,3390,NA,NA,155,1457,2031,111,10,439,79.08,NA,NA,NA,NA,NA,NA,NA,NA,NA
"guatemala","ciudad de guatemala",734079,494541,482637,25094,NA,NA,5165,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,30799,NA,NA,7903,NA,NA,NA,7910,NA,NA,1041,NA,NA,NA,NA,24723,NA,NA,NA,NA,4001,4133,28973,137857,14074,119374,6374,5366,71754
"guatemala","santa catarina pinula",44787,34205,32786,1862,NA,NA,355,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,2665,NA,NA,724,NA,NA,NA,371,NA,NA,226,NA,NA,NA,NA,3912,NA,NA,NA,NA,695,305,1544,10595,1089,5273,192,136,4261
"guatemala","san jose pinula",36072,25957,24737,996,NA,NA,415,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,4509,NA,NA,808,NA,NA,NA,196,NA,NA,88,NA,NA,NA,NA,2650,NA,NA,NA,NA,412,293,489,7602,2540,2728,145,84,2002
"guatemala","san jose del golfo",8003,5073,4468,150,NA,NA,87,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,733,NA,NA,225,NA,NA,NA,42,NA,NA,66,NA,NA,NA,NA,1033,NA,NA,NA,NA,380,41,61,1362,172,201,75,234,211
"guatemala","palencia",30012,19220,17570,474,NA,NA,442,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,1409,NA,NA,881,NA,NA,NA,101,NA,NA,1072,NA,NA,NA,NA,5412,NA,NA,NA,NA,769,402,537,5654,526,669,60,53,759
"guatemala","chinautla",73831,51815,47999,2398,NA,NA,957,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,6748,NA,NA,2111,NA,NA,NA,312,NA,NA,812,NA,NA,NA,NA,6725,NA,NA,NA,NA,1705,629,1838,15919,1922,4007,512,320,4900
"guatemala","san pedro ayampuc",27768,18584,17315,544,NA,NA,371,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,4879,NA,NA,817,NA,NA,NA,102,NA,NA,234,NA,NA,NA,NA,2479,NA,NA,NA,NA,452,190,988,5039,596,589,197,138,969
"guatemala","mixco",242039,183901,177419,8928,NA,NA,2083,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,10713,NA,NA,3353,NA,NA,NA,2467,NA,NA,1585,NA,NA,NA,NA,10915,NA,NA,NA,NA,3129,1649,5786,62276,5294,38577,2082,1682,23382
"guatemala","san pedro sacatepequez",22287,18894,17418,569,NA,NA,248,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,1177,NA,NA,720,NA,NA,NA,113,NA,NA,782,NA,NA,NA,NA,3126,NA,NA,NA,NA,756,181,323,9089,386,572,126,98,628
"guatemala","san juan sacatepequez",90980,58401,53774,1712,NA,NA,1366,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,5868,NA,NA,2518,NA,NA,NA,433,NA,NA,1215,NA,NA,NA,NA,9377,NA,NA,NA,NA,2109,871,3018,19615,3698,2025,916,302,3358
"guatemala","san raymundo",15973,10298,9086,228,NA,NA,189,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,1841,NA,NA,515,NA,NA,NA,32,NA,NA,249,NA,NA,NA,NA,1684,NA,NA,NA,NA,697,458,394,3013,387,271,27,37,276
"guatemala","chuarrancho",10405,7996,7452,105,NA,NA,260,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,1500,NA,NA,274,NA,NA,NA,24,NA,NA,128,NA,NA,NA,NA,1895,NA,NA,NA,NA,270,121,1121,1458,552,73,26,15,174
"guatemala","fraijanes",24572,18837,17794,643,NA,NA,1116,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,2650,NA,NA,565,NA,NA,NA,192,NA,NA,93,NA,NA,NA,NA,2293,NA,NA,NA,NA,478,183,548,4319,683,3222,51,74,1727
"guatemala","amatitlan",57365,40703,38420,1862,NA,NA,495,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,7074,NA,NA,1154,NA,NA,NA,332,NA,NA,600,NA,NA,NA,NA,2771,NA,NA,NA,NA,1129,283,788,15508,1675,3446,403,227,2956
"guatemala","villa nueva",187663,121767,117057,5697,NA,NA,1666,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,12182,NA,NA,2712,NA,NA,NA,1080,NA,NA,190,NA,NA,NA,NA,9235,NA,NA,NA,NA,1998,1169,3633,45217,4662,14891,1215,911,15309
"guatemala","villa canales",71889,53526,49607,2669,NA,NA,671,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,7603,NA,NA,2369,NA,NA,NA,338,NA,NA,1321,NA,NA,NA,NA,8719,NA,NA,NA,NA,1550,527,1467,14969,1936,4023,306,228,4830
"guatemala","san miguel petapa",58974,43687,41145,2164,NA,NA,504,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,3034,NA,NA,981,NA,NA,NA,515,NA,NA,443,NA,NA,NA,NA,3343,NA,NA,NA,NA,1561,632,1487,15632,1621,5990,381,334,5065
"sacatepequez","antigua guatemala",32954,25197,24528,1585,NA,NA,355,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,1313,NA,NA,408,NA,NA,NA,406,NA,NA,112,NA,NA,NA,NA,2665,NA,NA,NA,NA,261,215,763,7503,873,4861,193,1099,2585
"sacatepequez","jocotenango",12628,10079,9795,657,NA,NA,158,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,712,NA,NA,138,NA,NA,NA,115,NA,NA,35,NA,NA,NA,NA,792,NA,NA,NA,NA,146,84,300,4003,359,1368,87,134,991
"sacatepequez","pastores",9083,7694,7252,295,NA,NA,124,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,1220,NA,NA,106,NA,NA,NA,47,NA,NA,7,NA,NA,NA,NA,1554,NA,NA,NA,NA,336,75,129,2730,350,303,38,47,333
"sacatepequez","sumpango",17341,12358,11522,312,NA,NA,332,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,1535,NA,NA,356,NA,NA,NA,244,NA,NA,196,NA,NA,NA,NA,2791,NA,NA,NA,NA,480,105,211,3852,722,384,171,66,601
"sacatepequez","santo domingo xenacoj",6078,5408,5031,175,NA,NA,81,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,319,NA,NA,92,NA,NA,NA,36,NA,NA,208,NA,NA,NA,NA,1341,NA,NA,NA,NA,285,31,78,1531,869,121,66,25,150
"sacatepequez","santiago sacatepequez",14913,10810,10041,422,NA,NA,328,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,866,NA,NA,303,NA,NA,NA,59,NA,NA,212,NA,NA,NA,NA,1166,NA,NA,NA,NA,466,88,215,3244,1252,1155,171,57,806
"sacatepequez","san bartolome milpas altas",4384,3527,3412,155,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,359,NA,NA,50,NA,NA,NA,39,NA,NA,8,NA,NA,NA,NA,575,NA,NA,NA,NA,65,32,82,1268,110,287,29,18,417
"sacatepequez","san lucas sacatepequez",14049,11082,10737,499,NA,NA,143,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,872,NA,NA,222,NA,NA,NA,140,NA,NA,46,NA,NA,NA,NA,546,NA,NA,NA,NA,123,92,195,3995,668,2037,86,102,1316
"sacatepequez","santa lucia milpas altas",8378,6472,6187,324,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,291,NA,NA,137,NA,NA,NA,40,NA,NA,180,NA,NA,NA,NA,507,NA,NA,NA,NA,148,365,218,2607,558,420,22,33,547
"sacatepequez","magdalena milpas altas",6044,4881,4536,197,NA,NA,244,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,323,NA,NA,108,NA,NA,NA,33,NA,NA,49,NA,NA,NA,NA,596,NA,NA,NA,NA,237,63,166,2055,298,154,39,21,298
"sacatepequez","santa maria de jesus",10368,7416,6863,665,NA,NA,203,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,711,NA,NA,162,NA,NA,NA,12,NA,NA,277,NA,NA,NA,NA,2337,NA,NA,NA,NA,391,79,150,1417,329,251,100,32,300
"sacatepequez","ciudad vieja",16192,10835,10344,984,NA,NA,156,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,723,NA,NA,277,NA,NA,NA,62,NA,NA,337,NA,NA,NA,NA,1941,NA,NA,NA,NA,214,69,256,3388,552,954,37,95,790
"sacatepequez","san miguel duenas",6777,5182,4711,267,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,620,NA,NA,249,NA,NA,NA,18,NA,NA,10,NA,NA,NA,NA,625,NA,NA,NA,NA,222,20,63,1212,1262,261,34,22,261
"sacatepequez","alotenango",11297,8516,7954,681,NA,NA,112,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,826,NA,NA,287,NA,NA,NA,41,NA,NA,328,NA,NA,NA,NA,1611,NA,NA,NA,NA,275,134,144,2328,791,415,26,32,485
"sacatepequez","san antonio aguas calientes",6382,5398,5107,247,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,202,NA,NA,105,NA,NA,NA,62,NA,NA,9,NA,NA,NA,NA,1230,NA,NA,NA,NA,186,36,714,1553,251,186,107,219,247
"sacatepequez","santa catarina barahona",2754,2440,2282,102,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,207,NA,NA,49,NA,NA,NA,6,NA,NA,167,NA,NA,NA,NA,559,NA,NA,NA,NA,109,13,54,795,199,46,8,15,92
"chimaltenango","chimaltenango",47963,35206,33196,1691,NA,NA,584,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,4152,NA,NA,1038,NA,NA,NA,259,NA,NA,498,NA,NA,NA,NA,3870,NA,NA,NA,NA,972,340,562,14969,1100,1866,417,330,2558
"chimaltenango","san jose poaquil",12983,11242,10581,97,NA,NA,98,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,2225,NA,NA,261,NA,NA,NA,30,NA,NA,721,NA,NA,NA,NA,3023,NA,NA,NA,NA,400,22,78,1776,2237,48,50,26,150
"chimaltenango","san martin jilotepeque",34891,23722,21331,283,NA,NA,357,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,4034,NA,NA,1107,NA,NA,NA,105,NA,NA,394,NA,NA,NA,NA,4753,NA,NA,NA,NA,1284,101,3859,5236,897,259,491,106,456
"chimaltenango","san juan comalapa",22290,17711,16658,432,NA,NA,1423,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,2694,NA,NA,472,NA,NA,NA,197,NA,NA,267,NA,NA,NA,NA,2477,NA,NA,NA,NA,581,108,483,5128,1183,489,576,236,965
"chimaltenango","santa apolonia",8239,7363,6105,61,NA,NA,316,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,648,NA,NA,106,NA,NA,NA,23,NA,NA,39,NA,NA,NA,NA,3019,NA,NA,NA,NA,1152,16,187,1366,151,66,21,12,180
"chimaltenango","tecpan",34855,24417,21735,632,NA,NA,401,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,3467,NA,NA,918,NA,NA,NA,125,NA,NA,1188,NA,NA,NA,NA,5529,NA,NA,NA,NA,1764,129,1400,6872,377,427,260,94,834
"chimaltenango","patzun",28742,17253,16157,870,NA,NA,486,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,2108,NA,NA,438,NA,NA,NA,156,NA,NA,335,NA,NA,NA,NA,1987,NA,NA,NA,NA,658,287,431,5730,1665,508,673,350,571
"chimaltenango","pochuta",5510,3816,3496,52,NA,NA,59,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,933,NA,NA,159,NA,NA,NA,17,NA,NA,231,NA,NA,NA,NA,903,NA,NA,NA,NA,161,9,55,841,100,32,135,6,123
"chimaltenango","patzicia",17412,13405,12347,1142,NA,NA,987,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,1413,NA,NA,346,NA,NA,NA,109,NA,NA,368,NA,NA,NA,NA,2037,NA,NA,NA,NA,712,147,176,4504,44,223,134,117,946
"chimaltenango","santa cruz balanya",4926,4193,4019,56,NA,NA,130,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,353,NA,NA,55,NA,NA,NA,18,NA,NA,178,NA,NA,NA,NA,1081,NA,NA,NA,NA,119,25,46,1733,98,55,44,20,182
"chimaltenango","acatenango",12212,10160,9346,92,NA,NA,151,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,1932,NA,NA,362,NA,NA,NA,12,NA,NA,21,NA,NA,NA,NA,2516,NA,NA,NA,NA,452,22,26,2060,2183,77,31,20,203
"chimaltenango","yepocapa",14775,11871,11129,124,NA,NA,1262,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,591,NA,NA,363,NA,NA,NA,47,NA,NA,41,NA,NA,NA,NA,5517,NA,NA,NA,NA,379,43,54,2322,519,132,154,28,295
"chimaltenango","san andres itzapa",13767,9607,8766,199,NA,NA,239,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,1334,NA,NA,263,NA,NA,NA,47,NA,NA,159,NA,NA,NA,NA,1522,NA,NA,NA,NA,578,57,234,3595,476,349,91,45,419
"chimaltenango","parramos",7888,6261,5748,256,NA,NA,96,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,835,NA,NA,227,NA,NA,NA,32,NA,NA,10,NA,NA,NA,NA,879,NA,NA,NA,NA,286,38,53,1856,386,460,46,37,764
"chimaltenango","zaragoza",11852,8531,8018,433,NA,NA,195,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,1018,NA,NA,237,NA,NA,NA,27,NA,NA,53,NA,NA,NA,NA,1064,NA,NA,NA,NA,276,146,133,3693,360,241,128,32,495
"chimaltenango","el tejar",13296,9522,9001,358,NA,NA,297,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,883,NA,NA,220,NA,NA,NA,70,NA,NA,101,NA,NA,NA,NA,1142,NA,NA,NA,NA,301,51,124,4318,356,393,68,58,782
"el progreso","guastatoya",18849,14598,13733,232,NA,NA,214,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,615,NA,NA,351,NA,NA,NA,39,NA,NA,1171,NA,NA,NA,NA,4459,NA,NA,NA,NA,514,93,105,5308,516,475,30,40,436
"el progreso","morazan",8501,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"el progreso","san agustin acasaguastlan",22239,15755,13945,189,NA,NA,722,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,3590,NA,NA,795,NA,NA,NA,39,NA,NA,239,NA,NA,NA,NA,2186,NA,NA,NA,NA,1015,172,384,4999,668,181,28,43,505
"el progreso","san cristobal acasaguastlan",5107,4016,3614,64,NA,NA,38,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,294,NA,NA,120,NA,NA,NA,9,NA,NA,301,NA,NA,NA,NA,1214,NA,NA,NA,NA,282,29,29,1280,140,87,4,10,115
"el progreso","el jicaro",8758,6601,6032,73,NA,NA,231,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,1408,NA,NA,251,NA,NA,NA,25,NA,NA,34,NA,NA,NA,NA,2221,NA,NA,NA,NA,318,43,29,1403,234,149,18,8,156
"el progreso","sansare",8926,6953,6291,58,NA,NA,262,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,1054,NA,NA,192,NA,NA,NA,13,NA,NA,728,NA,NA,NA,NA,1418,NA,NA,NA,NA,470,32,496,1801,98,162,9,12,148
"el progreso","sanarate",24216,17802,16503,407,NA,NA,1566,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,2812,NA,NA,513,NA,NA,NA,49,NA,NA,578,NA,NA,NA,NA,1181,NA,NA,NA,NA,786,160,174,7484,476,781,56,44,735
"el progreso","san antonio la paz",11706,8520,7799,166,NA,NA,317,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,2392,NA,NA,362,NA,NA,NA,20,NA,NA,538,NA,NA,NA,NA,1197,NA,NA,NA,NA,359,57,117,2205,305,150,12,17,306
"escuintla","escuintla",77354,49664,46739,2157,NA,NA,495,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,10069,NA,NA,2124,NA,NA,NA,293,NA,NA,604,NA,NA,NA,NA,6143,NA,NA,NA,NA,801,310,750,14225,4206,2741,478,264,4004
"escuintla","santa lucia cotzumalguapa",57519,41683,38263,1319,NA,NA,740,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,7203,NA,NA,2361,NA,NA,NA,168,NA,NA,368,NA,NA,NA,NA,6603,NA,NA,NA,NA,1059,205,656,11304,5737,2041,336,79,1504
"escuintla","la democracia",18817,13257,12219,219,NA,NA,149,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,2863,NA,NA,491,NA,NA,NA,37,NA,NA,745,NA,NA,NA,NA,3007,NA,NA,NA,NA,547,104,215,2855,1553,144,35,25,268
"escuintla","siquinala",13168,9800,8933,272,NA,NA,110,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,1156,NA,NA,406,NA,NA,NA,29,NA,NA,255,NA,NA,NA,NA,1787,NA,NA,NA,NA,461,45,756,2452,1379,380,13,8,291
"escuintla","masagua",24674,18084,16510,658,NA,NA,1822,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,4887,NA,NA,1038,NA,NA,NA,63,NA,NA,94,NA,NA,NA,NA,2778,NA,NA,NA,NA,536,72,121,3274,1971,185,49,25,511
"escuintla","tiquisate",28333,20267,18028,721,NA,NA,1609,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,5565,NA,NA,1099,NA,NA,NA,111,NA,NA,170,NA,NA,NA,NA,2229,NA,NA,NA,NA,1140,82,126,4671,1173,409,276,43,843
"escuintla","la gomera",27995,21236,18868,369,NA,NA,334,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,4070,NA,NA,1240,NA,NA,NA,56,NA,NA,1240,NA,NA,NA,NA,5049,NA,NA,NA,NA,1128,106,95,3751,2177,198,30,35,1358
"escuintla","guanagazapa",11378,7612,6904,109,NA,NA,152,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,2927,NA,NA,346,NA,NA,NA,34,NA,NA,205,NA,NA,NA,NA,1709,NA,NA,NA,NA,362,29,190,847,369,52,48,9,224
"escuintla","puerto san jose",28808,22302,20775,442,NA,NA,1006,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,4727,NA,NA,1124,NA,NA,NA,72,NA,NA,1289,NA,NA,NA,NA,3115,NA,NA,NA,NA,403,82,300,3728,4089,435,327,35,1128
"escuintla","iztapa",12572,10188,9330,148,NA,NA,162,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,1794,NA,NA,328,NA,NA,NA,21,NA,NA,427,NA,NA,NA,NA,3381,NA,NA,NA,NA,530,50,89,2077,620,99,29,15,418
"escuintla","palin",27916,22181,20849,880,NA,NA,241,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,4819,NA,NA,811,NA,NA,NA,243,NA,NA,317,NA,NA,NA,NA,3892,NA,NA,NA,NA,521,165,290,6929,899,622,505,88,959
"escuintla","san vicente pacaya",10032,8201,7425,161,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,1724,NA,NA,378,NA,NA,NA,30,NA,NA,635,NA,NA,NA,NA,1707,NA,NA,NA,NA,398,40,825,1831,141,84,37,10,156
"escuintla","nueva concepcion",34668,24196,21722,672,NA,NA,215,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,5584,NA,NA,1601,NA,NA,NA,74,NA,NA,629,NA,NA,NA,NA,3453,NA,NA,NA,NA,873,130,1977,6121,1562,218,222,38,827
"santa rosa","cuilapa",22725,15132,13777,284,NA,NA,495,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,2690,NA,NA,831,NA,NA,NA,75,NA,NA,438,NA,NA,NA,NA,2492,NA,NA,NA,NA,524,98,227,4094,1171,826,69,52,766
"santa rosa","barberena",30345,21552,19705,584,NA,NA,1925,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,3674,NA,NA,1235,NA,NA,NA,91,NA,NA,1539,NA,NA,NA,NA,3598,NA,NA,NA,NA,612,147,294,5502,717,519,50,27,1038
"santa rosa","santa rosa de lima",11744,8091,7165,233,NA,NA,398,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,838,NA,NA,354,NA,NA,NA,48,NA,NA,527,NA,NA,NA,NA,1494,NA,NA,NA,NA,572,74,158,2571,235,214,43,52,280
"santa rosa","casillas",13056,8534,7121,191,NA,NA,977,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,957,NA,NA,542,NA,NA,NA,46,NA,NA,522,NA,NA,NA,NA,1559,NA,NA,NA,NA,871,53,102,2013,225,142,18,39,277
"santa rosa","san rafael las flores",6873,5019,4528,212,NA,NA,64,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,1464,NA,NA,138,NA,NA,NA,11,NA,NA,152,NA,NA,NA,NA,1159,NA,NA,NA,NA,353,19,75,829,255,55,8,83,142
"santa rosa","oratorio",13239,9414,8287,100,NA,NA,399,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,1265,NA,NA,604,NA,NA,NA,38,NA,NA,620,NA,NA,NA,NA,2287,NA,NA,NA,NA,523,46,60,2672,317,178,8,24,273
"santa rosa","san juan tecuaco",6161,5076,4742,15,NA,NA,560,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,1020,NA,NA,100,NA,NA,NA,12,NA,NA,965,NA,NA,NA,NA,1363,NA,NA,NA,NA,234,7,22,633,44,29,7,5,60
"santa rosa","chiquimulilla",31703,22307,20391,250,NA,NA,2319,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,4568,NA,NA,978,NA,NA,NA,61,NA,NA,934,NA,NA,NA,NA,2397,NA,NA,NA,NA,938,94,249,7311,614,564,81,60,889
"santa rosa","taxisco",17946,12196,11138,122,NA,NA,1142,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,2698,NA,NA,593,NA,NA,NA,32,NA,NA,86,NA,NA,NA,NA,2093,NA,NA,NA,NA,465,39,51,3623,414,163,51,17,607
"santa rosa","santa maria ixhuatan",13143,9027,8019,85,NA,NA,419,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,1945,NA,NA,591,NA,NA,NA,16,NA,NA,447,NA,NA,NA,NA,1525,NA,NA,NA,NA,417,43,444,2472,383,69,4,15,152
"santa rosa","guazacapan",10450,8158,7251,115,NA,NA,145,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,1729,NA,NA,351,NA,NA,NA,27,NA,NA,470,NA,NA,NA,NA,1356,NA,NA,NA,NA,556,40,73,2176,434,184,18,22,462
"santa rosa","santa cruz naranjo",9106,7012,6450,235,NA,NA,132,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,617,NA,NA,214,NA,NA,NA,38,NA,NA,386,NA,NA,NA,NA,1829,NA,NA,NA,NA,348,52,183,2190,177,230,11,17,353
"santa rosa","pueblo nuevo vinas",14424,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
"santa rosa","nueva santa rosa",19405,13692,12025,221,NA,NA,309,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,1579,NA,NA,615,NA,NA,NA,79,NA,NA,744,NA,NA,NA,NA,4091,NA,NA,NA,NA,1052,79,153,3522,253,418,69,84,424
"solola","solola",43642,34645,28496,532,NA,NA,853,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,4178,NA,NA,1706,NA,NA,NA,165,NA,NA,178,NA,NA,NA,NA,6500,NA,NA,NA,NA,4443,162,486,6590,748,640,5666,964,834
