"n_mon","n_year","n_rgim","n_type","p_civ","p_arm","p_pac","p_pol","p_par","p_urn","c_tot","id"
3,1967,"Julio Cesar Mendez Montenegro","killed",0,0,0,0,0,0,1,"9-3"
5,1993,"Jorge Serrano Elias","injured",0,0,0,0,0,0,1,"7-4"
12,1987,"Vinicio Cerezo Arevalo","killed",0,0,0,0,0,0,1,"7-4"
11,1961,"Miguel Ramon Ydigoras Fuentes","injured",0,0,0,0,0,0,1,"7-16"
1,1964,"Enrique Peralta Azurdia","killed",0,0,0,0,0,0,1,"7-4"
2,1980,"Fernando Romeo Lucas Garcia","disapp",0,0,0,0,0,0,1,"7-4"
10,1979,"Fernando Romeo Lucas Garcia","killed",0,0,0,0,0,0,1,"7-4"
6,1983,"Efrain Rios Montt Schaad","kidnap",0,1,0,0,0,0,1,"7-4"
6,1979,"Fernando Romeo Lucas Garcia","killed",0,0,0,0,0,0,1,"7-4"
6,1983,"Efrain Rios Montt Schaad","killed",0,0,0,0,0,0,1,"12-1"
5,1980,"Fernando Romeo Lucas Garcia","killed",0,0,0,0,0,0,1,"22-11"
6,1984,"Oscar Humberto Mejia Victores","killed",0,0,0,0,0,0,1,"7-4"
7,1971,"Carlos Manuel Arana Osorio","killed",0,0,0,0,0,0,1,"17-11"
10,1963,"Enrique Peralta Azurdia","killed",0,0,0,0,0,0,1,"7-4"
10,1963,"Enrique Peralta Azurdia","kidnap",0,0,0,1,0,0,1,"7-4"
5,1990,"Vinicio Cerezo Arevalo","disapp",0,0,0,0,0,0,1,"12-4"
5,1990,"Vinicio Cerezo Arevalo","kidnap",0,0,0,0,0,0,1,"12-4"
5,1969,"Julio Cesar Mendez Montenegro","killed",0,0,0,0,0,0,1,"6-1"
4,1968,"Julio Cesar Mendez Montenegro","kidnap",0,0,0,0,0,0,1,"7-4"
11,1964,"Enrique Peralta Azurdia","injured",0,0,0,0,0,0,1,"7-4"
7,1980,"Fernando Romeo Lucas Garcia","killed",0,0,0,0,0,0,1,"7-1"
5,1986,"Vinicio Cerezo Arevalo","killed",0,0,0,0,0,0,1,"6-14"
10,1979,"Fernando Romeo Lucas Garcia","killed",0,0,0,0,0,0,1,"7-4"
3,1972,"Carlos Manuel Arana Osorio","killed",0,0,0,0,0,0,1,"11-2"
3,1980,"Fernando Romeo Lucas Garcia","disapp",0,0,0,0,0,0,1,"7-6"
3,1971,"Carlos Manuel Arana Osorio","kidnap",0,0,0,0,0,0,1,"7-4"
3,1972,"Carlos Manuel Arana Osorio","disapp",0,0,0,0,0,0,1,"7-4"
8,1983,"Oscar Humberto Mejia Victores","disapp",0,0,0,0,0,0,1,"7-4"
2,1980,"Fernando Romeo Lucas Garcia","killed",0,0,0,0,0,0,1,"7-4"
4,1974,"Carlos Manuel Arana Osorio","killed",0,0,0,0,0,0,1,"10-1"
4,1974,"Carlos Manuel Arana Osorio","kidnap",0,0,0,0,1,0,1,"10-1"
10,1983,"Oscar Humberto Mejia Victores","injured",0,0,0,0,0,0,1,"7-4"
9,1986,"Vinicio Cerezo Arevalo","killed",0,0,0,0,0,0,1,"7-4"
5,1964,"Enrique Peralta Azurdia","killed",0,0,0,0,0,0,1,"9-3"
8,1966,"Julio Cesar Mendez Montenegro","killed",0,0,0,0,0,0,1,"22-11"
7,1971,"Carlos Manuel Arana Osorio","killed",0,0,0,0,0,0,1,"22-11"
4,1972,"Carlos Manuel Arana Osorio","kidnap",0,0,0,0,0,0,1,"22-6"
6,1983,"Efrain Rios Montt Schaad","disapp_dead",0,0,0,0,0,0,1,"7-4"
2,1982,"Fernando Romeo Lucas Garcia","killed",0,0,0,0,0,0,1,"7-4"
6,1977,"Kjell Eugenio Laugerud Garcia","killed",0,0,0,0,0,0,1,"6-6"
8,1987,"Vinicio Cerezo Arevalo","injured",0,0,0,0,0,0,1,"13-15"
8,1987,"Vinicio Cerezo Arevalo","killed",0,0,0,0,0,0,1,"13-15"
1,1982,"Fernando Romeo Lucas Garcia","killed",0,0,0,0,0,0,1,"7-6"
1,1982,"Fernando Romeo Lucas Garcia","kidnap",0,0,0,0,0,0,1,"7-4"
8,1988,"Vinicio Cerezo Arevalo","killed",0,0,0,0,0,0,1,"10-3"
6,1982,"Efrain Rios Montt Schaad","killed",0,1,0,0,0,0,1,"10-1"
5,1970,"Julio Cesar Mendez Montenegro","killed",0,0,0,0,0,0,1,"20-2"
8,1994,"Ramiro de Leon Carpio","killed",0,1,0,1,0,0,1,"13-5"
8,1970,"Carlos Manuel Arana Osorio","kidnap",0,0,0,0,0,0,1,"17-1"
8,1994,"Ramiro de Leon Carpio","killed",0,1,0,0,0,0,1,"13-5"
2,1984,"Oscar Humberto Mejia Victores","kidnap",0,0,0,0,0,0,1,"13-15"
4,1984,"Oscar Humberto Mejia Victores","disapp",0,0,0,0,0,0,1,"7-4"
6,1975,"Kjell Eugenio Laugerud Garcia","killed",0,0,0,0,0,0,1,"17-12"
8,1994,"Ramiro de Leon Carpio","killed",0,0,0,0,0,0,1,"13-5"
3,1976,"Kjell Eugenio Laugerud Garcia","killed",0,0,0,0,0,0,1,"13-20"
3,1976,"Kjell Eugenio Laugerud Garcia","kidnap",0,0,0,0,0,0,1,"7-4"
8,1970,"Carlos Manuel Arana Osorio","kidnap",0,0,0,0,0,0,1,"17-1"
7,1976,"Kjell Eugenio Laugerud Garcia","killed",0,0,0,0,0,0,1,"13-15"
1,1977,"Kjell Eugenio Laugerud Garcia","killed",0,0,0,0,0,0,1,"17-24"
3,1973,"Carlos Manuel Arana Osorio","killed",0,0,0,0,0,0,1,"17-28"
3,1975,"Kjell Eugenio Laugerud Garcia","killed",0,0,0,0,0,0,1,"17-24"
11,1968,"Julio Cesar Mendez Montenegro","killed",0,0,0,0,0,0,1,"10-3"
1,1961,"Miguel Ramon Ydigoras Fuentes","killed",0,0,0,0,0,0,1,"17-2"
1,1971,"Carlos Manuel Arana Osorio","killed",0,0,0,0,0,0,1,"17-2"
5,1976,"Kjell Eugenio Laugerud Garcia","killed",0,0,0,0,0,0,1,"13-5"
8,1980,"Fernando Romeo Lucas Garcia","killed",0,0,0,0,0,0,1,"17-23"
7,1976,"Kjell Eugenio Laugerud Garcia","killed",0,0,0,0,0,0,1,"13-15"
7,1976,"Kjell Eugenio Laugerud Garcia","killed",0,0,0,0,0,0,1,"7-4"
2,1994,"Ramiro de Leon Carpio","killed",0,0,0,0,0,0,1,"20-2"
3,1993,"Jorge Serrano Elias","killed",0,0,0,0,0,0,1,"17-24"
2,1968,"Julio Cesar Mendez Montenegro","disapp",0,0,0,0,0,0,1,"17-11"
3,1971,"Carlos Manuel Arana Osorio","disapp",0,0,0,0,0,0,1,"13-5"
3,1971,"Carlos Manuel Arana Osorio","kidnap",0,1,0,0,0,0,1,"13-5"
8,1980,"Fernando Romeo Lucas Garcia","killed",0,0,0,0,0,0,1,"17-23"
3,1972,"Carlos Manuel Arana Osorio","disapp",0,0,0,0,0,0,1,"17-24"
5,1984,"Oscar Humberto Mejia Victores","kidnap",0,0,0,0,0,0,1,"7-4"
1,1972,"Carlos Manuel Arana Osorio","kidnap",0,0,0,0,0,0,1,"17-24"
9,1983,"Oscar Humberto Mejia Victores","kidnap",0,0,0,0,0,0,1,"6-11"
4,1982,"Efrain Rios Montt Schaad","killed",0,1,0,0,0,0,1,"20-3"
6,1982,"Efrain Rios Montt Schaad","killed",0,1,0,0,0,1,1,"12-1"
8,1980,"Fernando Romeo Lucas Garcia","injured",0,0,0,0,0,0,1,"7-4"
4,1982,"Efrain Rios Montt Schaad","killed",0,1,0,0,0,0,1,"20-3"
4,1964,"Enrique Peralta Azurdia","injured",0,0,0,0,0,0,1,"7-4"
3,1990,"Vinicio Cerezo Arevalo","kidnap",0,0,0,0,0,0,1,"17-30"
5,1970,"Julio Cesar Mendez Montenegro","killed",0,0,0,0,0,0,1,"20-2"
6,1982,"Efrain Rios Montt Schaad","killed",0,1,0,0,0,0,1,"12-1"
6,1982,"Efrain Rios Montt Schaad","tortured",0,1,0,0,0,0,1,"12-1"
3,1993,"Jorge Serrano Elias","killed",0,0,0,0,0,0,1,"18-14"
6,1980,"Fernando Romeo Lucas Garcia","killed",0,0,0,0,0,0,1,"7-4"
2,1989,"Vinicio Cerezo Arevalo","injured",0,0,0,0,0,0,1,"17-1"
6,1965,"Enrique Peralta Azurdia","disapp",0,0,0,0,0,0,1,"7-4"
1,1980,"Fernando Romeo Lucas Garcia","killed",0,0,0,0,0,0,1,"7-4"
5,1992,"Jorge Serrano Elias","killed",0,0,0,0,0,0,1,"5-2"
2,1973,"Carlos Manuel Arana Osorio","injured",0,0,0,0,0,0,1,"7-4"
2,1983,"Efrain Rios Montt Schaad","disapp",0,0,0,0,0,0,1,"7-4"
2,1968,"Julio Cesar Mendez Montenegro","killed",0,0,0,0,0,0,1,"6-14"
8,1990,"Vinicio Cerezo Arevalo","killed",0,0,0,0,0,0,1,"7-9"
2,1968,"Julio Cesar Mendez Montenegro","killed",0,0,0,0,0,0,1,"7-7"
9,1961,"Miguel Ramon Ydigoras Fuentes","killed",0,0,0,0,0,0,1,"8-6"
1,1990,"Vinicio Cerezo Arevalo","kidnap",0,0,0,0,0,0,1,"7-4"
8,1980,"Fernando Romeo Lucas Garcia","disapp",0,0,0,0,0,0,1,"7-12"
5,1981,"Fernando Romeo Lucas Garcia","killed",0,0,0,0,0,0,1,"7-4"
11,1984,"Oscar Humberto Mejia Victores","killed",0,0,1,0,0,0,1,"14-9"
5,1969,"Julio Cesar Mendez Montenegro","killed",0,0,0,0,0,0,1,"6-4"
2,1973,"Carlos Manuel Arana Osorio","disapp",0,0,0,0,0,0,1,"7-4"
1,1982,"Fernando Romeo Lucas Garcia","killed",0,0,0,0,0,0,1,"14-9"
6,1967,"Julio Cesar Mendez Montenegro","injured",0,0,0,0,0,0,1,"7-4"
11,1970,"Carlos Manuel Arana Osorio","killed",0,0,0,0,0,0,1,"17-1"
1,1968,"Julio Cesar Mendez Montenegro","killed",0,0,0,0,0,0,1,"5-2"
5,1967,"Julio Cesar Mendez Montenegro","killed",0,0,0,0,0,0,1,"5-2"
1,1980,"Fernando Romeo Lucas Garcia","killed",0,0,0,0,0,1,1,"8-15"
9,1994,"Ramiro de Leon Carpio","killed",0,0,0,0,0,0,1,"14-14"
4,1983,"Efrain Rios Montt Schaad","killed",0,0,1,0,0,0,1,"14-9"
1,1964,"Enrique Peralta Azurdia","injured",0,0,0,0,0,0,1,"7-4"
6,1980,"Fernando Romeo Lucas Garcia","killed",0,0,0,0,0,0,1,"8-5"
12,1980,"Fernando Romeo Lucas Garcia","killed",0,0,1,0,0,0,1,"14-9"
8,1980,"Fernando Romeo Lucas Garcia","killed",0,0,0,0,0,0,1,"6-14"
11,1984,"Oscar Humberto Mejia Victores","killed",0,0,1,0,0,0,1,"14-9"
3,1983,"Efrain Rios Montt Schaad","killed",0,0,0,0,0,0,1,"7-4"
12,1985,"Oscar Humberto Mejia Victores","killed",0,0,0,0,0,0,1,"20-3"
6,1970,"Julio Cesar Mendez Montenegro","killed",0,0,0,0,0,0,1,"6-14"
9,1976,"Kjell Eugenio Laugerud Garcia","kidnap",0,0,0,0,0,0,1,"15-5"
6,1981,"Fernando Romeo Lucas Garcia","killed",0,0,1,0,0,0,1,"14-9"
6,1982,"Efrain Rios Montt Schaad","killed",0,1,0,0,0,0,1,"14-9"
6,1982,"Efrain Rios Montt Schaad","tortured",0,1,0,0,0,0,1,"14-9"
6,1994,"Ramiro de Leon Carpio","killed",0,0,0,0,0,0,1,"15-8"
2,1974,"Carlos Manuel Arana Osorio","killed",0,0,0,0,0,0,1,"7-4"
1,1961,"Miguel Ramon Ydigoras Fuentes","killed",0,0,0,0,0,0,1,"9-3"
4,1975,"Kjell Eugenio Laugerud Garcia","killed",0,0,0,0,0,0,1,"12-7"
9,1976,"Kjell Eugenio Laugerud Garcia","kidnap",0,0,0,0,0,0,1,"15-5"
3,1983,"Efrain Rios Montt Schaad","killed",0,1,0,0,0,0,1,"7-4"
8,1994,"Ramiro de Leon Carpio","injured",0,0,0,0,0,0,1,"7-4"
8,1967,"Julio Cesar Mendez Montenegro","kidnap",0,0,0,0,0,0,1,"7-4"
3,1970,"Julio Cesar Mendez Montenegro","disapp",0,0,0,0,0,0,1,"7-4"
1,1966,"Enrique Peralta Azurdia","killed",0,0,0,0,0,0,1,"18-6"
6,1971,"Carlos Manuel Arana Osorio","killed",0,0,0,0,0,0,1,"10-1"
5,1979,"Fernando Romeo Lucas Garcia","killed",0,0,0,0,0,0,1,"7-4"
10,1971,"Carlos Manuel Arana Osorio","disapp",0,0,0,0,0,0,1,"7-4"
3,1977,"Kjell Eugenio Laugerud Garcia","kidnap",0,0,0,0,0,0,1,"18-13"
3,1983,"Efrain Rios Montt Schaad","killed",0,1,0,0,0,0,1,"7-4"
2,1983,"Efrain Rios Montt Schaad","killed",0,1,0,0,0,0,1,"8-15"
2,1983,"Efrain Rios Montt Schaad","killed",0,1,0,0,0,0,1,"8-6"
1,1961,"Miguel Ramon Ydigoras Fuentes","killed",0,0,0,0,0,0,1,"7-4"
3,1989,"Vinicio Cerezo Arevalo","killed",0,0,0,0,0,0,1,"18-3"
3,1989,"Vinicio Cerezo Arevalo","kidnap",0,0,0,0,0,0,1,"18-3"
8,1971,"Carlos Manuel Arana Osorio","killed",0,0,0,0,0,0,1,"22-11"
2,1974,"Carlos Manuel Arana Osorio","kidnap",0,0,0,0,0,0,1,"7-4"
6,1994,"Ramiro de Leon Carpio","killed",0,0,0,0,0,0,1,"3-14"
7,1980,"Fernando Romeo Lucas Garcia","killed",0,0,0,0,1,0,1,"7-4"
1,1973,"Carlos Manuel Arana Osorio","disapp",0,0,0,0,0,0,1,"7-4"
6,1985,"Oscar Humberto Mejia Victores","kidnap",0,0,1,0,0,0,1,"6-6"
6,1981,"Fernando Romeo Lucas Garcia","killed",0,1,1,0,0,0,1,"14-21"
6,1980,"Fernando Romeo Lucas Garcia","killed",0,1,0,0,0,0,1,"8-19"
3,1980,"Fernando Romeo Lucas Garcia","killed",0,0,0,0,0,0,1,"7-4"
3,1980,"Fernando Romeo Lucas Garcia","killed",0,0,0,0,0,0,1,"7-4"
10,1967,"Julio Cesar Mendez Montenegro","kidnap",0,0,0,0,0,0,1,"7-4"
4,1969,"Julio Cesar Mendez Montenegro","killed",0,0,0,0,0,0,1,"22-11"
3,1980,"Fernando Romeo Lucas Garcia","killed",0,0,0,0,0,1,1,"8-15"
7,1984,"Oscar Humberto Mejia Victores","killed",0,0,0,0,0,0,1,"7-6"
4,1988,"Vinicio Cerezo Arevalo","killed",0,0,0,0,0,0,1,"11-16"
4,1984,"Oscar Humberto Mejia Victores","disapp",0,0,0,0,0,0,1,"7-4"
1,1983,"Efrain Rios Montt Schaad","kidnap",0,0,0,0,0,0,1,"7-4"
2,1979,"Fernando Romeo Lucas Garcia","killed",0,0,0,0,0,0,1,"7-4"
2,1985,"Oscar Humberto Mejia Victores","killed",0,0,0,0,0,0,1,"2-4"
12,1961,"Miguel Ramon Ydigoras Fuentes","killed",0,0,0,0,0,0,1,"6-6"
9,1984,"Oscar Humberto Mejia Victores","killed",0,1,1,0,0,0,1,"14-13"
8,1982,"Efrain Rios Montt Schaad","killed",0,1,0,0,0,0,1,"3-11"
5,1989,"Vinicio Cerezo Arevalo","killed",0,0,0,0,0,0,1,"14-15"
2,1982,"Fernando Romeo Lucas Garcia","killed",0,1,1,0,0,0,1,"2-4"
1,1982,"Fernando Romeo Lucas Garcia","killed",0,1,1,0,0,0,1,"14-2"
2,1982,"Fernando Romeo Lucas Garcia","killed",0,1,1,0,0,0,1,"2-4"
4,1986,"Vinicio Cerezo Arevalo","kidnap",0,0,0,0,0,0,1,"6-8"
9,1982,"Efrain Rios Montt Schaad","disapp",0,0,0,0,0,0,1,"3-9"
6,1983,"Efrain Rios Montt Schaad","killed",0,1,0,0,0,0,1,"12-4"
2,1982,"Fernando Romeo Lucas Garcia","killed",0,0,0,0,0,0,1,"14-19"
2,1982,"Fernando Romeo Lucas Garcia","killed",0,1,0,0,0,0,1,"2-8"
12,1984,"Oscar Humberto Mejia Victores","killed",0,0,1,0,0,0,1,"14-15"
2,1970,"Julio Cesar Mendez Montenegro","killed",0,0,0,0,0,0,1,"18-2"
7,1981,"Fernando Romeo Lucas Garcia","killed",0,1,1,0,0,0,1,"2-8"
2,1982,"Fernando Romeo Lucas Garcia","killed",0,0,1,0,0,0,1,"2-4"
5,1982,"Efrain Rios Montt Schaad","killed",0,1,1,0,0,0,1,"2-4"
8,1982,"Efrain Rios Montt Schaad","kidnap",0,0,1,0,0,0,1,"14-4"
10,1983,"Oscar Humberto Mejia Victores","killed",0,1,0,0,0,0,1,"1-3"
2,1982,"Fernando Romeo Lucas Garcia","killed",0,1,1,1,0,0,1,"2-4"
1,1982,"Fernando Romeo Lucas Garcia","killed",0,1,0,0,0,0,1,"2-4"
10,1991,"Jorge Serrano Elias","killed",0,0,0,0,0,0,1,"7-4"
6,1969,"Julio Cesar Mendez Montenegro","killed",0,0,0,0,0,0,1,"4-3"
10,1967,"Julio Cesar Mendez Montenegro","killed",0,0,0,0,0,0,1,"6-14"
9,1979,"Fernando Romeo Lucas Garcia","disapp",0,0,0,0,0,0,1,"7-4"
6,1969,"Julio Cesar Mendez Montenegro","killed",0,0,0,0,0,0,1,"4-3"
6,1982,"Efrain Rios Montt Schaad","killed",0,0,0,0,0,0,1,"14-19"
5,1982,"Efrain Rios Montt Schaad","killed",0,1,1,0,0,0,1,"2-4"
12,1989,"Vinicio Cerezo Arevalo","killed",0,0,0,0,0,0,1,"7-4"
2,1982,"Fernando Romeo Lucas Garcia","killed",0,1,0,0,0,0,1,"14-2"
2,1982,"Fernando Romeo Lucas Garcia","killed",0,1,0,0,0,0,1,"14-10"
10,1981,"Fernando Romeo Lucas Garcia","killed",0,1,0,0,0,0,1,"2-4"
9,1979,"Fernando Romeo Lucas Garcia","killed",0,0,0,0,0,0,1,"7-4"
6,1985,"Oscar Humberto Mejia Victores","killed",0,0,0,0,0,0,1,"7-4"
4,1990,"Vinicio Cerezo Arevalo","killed",0,0,0,0,0,0,1,"7-4"
6,1985,"Oscar Humberto Mejia Victores","killed",0,1,0,0,0,0,1,"14-2"
5,1988,"Vinicio Cerezo Arevalo","killed",0,0,0,0,0,0,1,"6-14"
5,1988,"Vinicio Cerezo Arevalo","kidnap",0,0,0,0,0,0,1,"6-14"
1,1993,"Jorge Serrano Elias","killed",0,0,0,0,0,0,1,"7-1"
1,1993,"Jorge Serrano Elias","killed",0,0,0,0,0,0,1,"7-1"
2,1982,"Fernando Romeo Lucas Garcia","killed",0,1,0,0,0,0,1,"14-10"
2,1982,"Fernando Romeo Lucas Garcia","killed",0,1,0,0,0,0,1,"14-10"
2,1982,"Fernando Romeo Lucas Garcia","killed",0,1,0,0,0,0,1,"14-10"
2,1982,"Fernando Romeo Lucas Garcia","killed",0,0,1,1,0,0,1,"2-4"
4,1982,"Efrain Rios Montt Schaad","killed",0,1,0,0,0,0,1,"2-4"
7,1980,"Fernando Romeo Lucas Garcia","killed",0,1,1,0,0,0,1,"2-8"
2,1982,"Fernando Romeo Lucas Garcia","killed",0,1,0,0,0,0,1,"14-19"
8,1982,"Efrain Rios Montt Schaad","disapp_dead",0,0,0,0,0,0,1,"14-19"
2,1982,"Fernando Romeo Lucas Garcia","killed",0,1,0,0,0,0,1,"14-2"
10,1981,"Fernando Romeo Lucas Garcia","killed",0,0,0,0,0,0,1,"2-4"
10,1981,"Fernando Romeo Lucas Garcia","killed",0,0,0,0,0,0,1,"2-4"
8,1982,"Efrain Rios Montt Schaad","kidnap",0,0,1,0,0,0,1,"14-4"
9,1982,"Efrain Rios Montt Schaad","killed",0,0,0,0,0,0,1,"3-6"
6,1983,"Efrain Rios Montt Schaad","kidnap",0,1,0,0,0,0,1,"14-2"
10,1980,"Fernando Romeo Lucas Garcia","kidnap",0,0,0,0,0,0,1,"3-2"
5,1990,"Vinicio Cerezo Arevalo","killed",0,0,0,0,0,0,1,"13-16"
9,1985,"Oscar Humberto Mejia Victores","injured",0,0,0,0,0,0,1,"7-4"
4,1984,"Oscar Humberto Mejia Victores","killed",0,0,0,0,0,0,1,"7-4"
4,1980,"Fernando Romeo Lucas Garcia","kidnap",0,0,0,0,0,0,1,"7-4"
10,1983,"Oscar Humberto Mejia Victores","kidnap",0,0,0,0,0,0,1,"7-4"
11,1983,"Oscar Humberto Mejia Victores","kidnap",0,0,0,0,0,0,1,"7-4"
4,1980,"Fernando Romeo Lucas Garcia","kidnap",0,0,0,0,0,0,1,"7-4"
9,1989,"Vinicio Cerezo Arevalo","killed",0,0,0,0,0,0,1,"7-4"
7,1970,"Carlos Manuel Arana Osorio","killed",0,0,0,0,0,0,1,"9-5"
4,1991,"Jorge Serrano Elias","disapp",0,0,0,0,0,0,1,"7-4"
3,1984,"Oscar Humberto Mejia Victores","kidnap",0,0,0,0,0,0,1,"7-4"
5,1984,"Oscar Humberto Mejia Victores","kidnap",0,0,0,0,0,0,1,"7-4"
9,1989,"Vinicio Cerezo Arevalo","kidnap",0,0,0,0,0,0,1,"17-30"
9,1989,"Vinicio Cerezo Arevalo","killed",0,0,0,0,0,0,1,"13-19"
11,1983,"Oscar Humberto Mejia Victores","kidnap",0,0,0,0,0,0,1,"7-4"
10,1983,"Oscar Humberto Mejia Victores","kidnap",0,0,0,0,0,0,1,"7-4"
4,1980,"Fernando Romeo Lucas Garcia","kidnap",0,0,0,0,0,0,1,"7-4"
7,1971,"Carlos Manuel Arana Osorio","killed",0,0,0,0,0,0,1,"17-11"
12,1968,"Julio Cesar Mendez Montenegro","injured",0,0,0,0,0,0,1,"7-4"
4,1984,"Oscar Humberto Mejia Victores","disapp",0,0,0,0,0,0,1,"7-4"
2,1995,"Ramiro de Leon Carpio","killed",0,0,0,0,0,0,1,"12-14"
8,1989,"Vinicio Cerezo Arevalo","injured",0,1,0,0,0,0,1,"1-9"
8,1980,"Fernando Romeo Lucas Garcia","killed",0,0,0,0,0,0,1,"9-3"
8,1980,"Fernando Romeo Lucas Garcia","kidnap",0,0,0,0,0,0,1,"9-3"
3,1986,"Vinicio Cerezo Arevalo","disapp",0,0,0,0,0,0,1,"7-4"
3,1986,"Vinicio Cerezo Arevalo","disapp",0,0,0,0,0,0,1,"7-4"
3,1986,"Vinicio Cerezo Arevalo","disapp",0,0,0,0,0,0,1,"7-4"
12,1980,"Fernando Romeo Lucas Garcia","killed",0,1,0,0,0,0,1,"9-1"
2,1984,"Oscar Humberto Mejia Victores","killed",0,1,0,0,0,0,1,"3-9"
9,1990,"Vinicio Cerezo Arevalo","killed",0,0,0,0,0,0,1,"20-19"
9,1984,"Oscar Humberto Mejia Victores","killed",0,1,1,0,0,0,1,"14-2"
7,1983,"Efrain Rios Montt Schaad","killed",0,1,0,0,0,0,1,"2-4"
5,1981,"Fernando Romeo Lucas Garcia","killed",0,1,0,0,0,0,1,"14-17"
5,1981,"Fernando Romeo Lucas Garcia","kidnap",0,1,0,0,0,0,1,"14-17"
2,1983,"Efrain Rios Montt Schaad","killed",0,1,0,0,0,0,1,"20-3"
2,1983,"Efrain Rios Montt Schaad","killed",0,1,0,0,0,0,1,"20-3"
2,1983,"Efrain Rios Montt Schaad","killed",0,1,0,0,0,0,1,"20-3"
1,1982,"Fernando Romeo Lucas Garcia","killed",0,1,0,0,0,0,1,"14-2"
5,1980,"Fernando Romeo Lucas Garcia","killed",0,0,1,0,0,0,1,"1-14"
8,1983,"Oscar Humberto Mejia Victores","killed",0,0,0,0,0,0,1,"19-2"
8,1983,"Oscar Humberto Mejia Victores","kidnap",0,0,0,0,0,0,1,"19-2"
2,1979,"Fernando Romeo Lucas Garcia","killed",0,0,0,0,0,0,1,"3-2"
8,1982,"Efrain Rios Montt Schaad","killed",0,0,0,0,0,0,1,"7-4"
3,1981,"Fernando Romeo Lucas Garcia","killed",0,1,1,0,0,0,1,"1-3"
7,1982,"Efrain Rios Montt Schaad","kidnap",0,1,1,0,0,0,1,"1-2"
6,1982,"Efrain Rios Montt Schaad","tortured",0,1,0,0,0,0,1,"12-4"
2,1986,"Vinicio Cerezo Arevalo","killed",0,0,1,0,0,0,1,"1-7"
12,1981,"Fernando Romeo Lucas Garcia","killed",0,0,1,0,0,0,1,"14-9"
10,1992,"Jorge Serrano Elias","killed",0,0,0,1,0,0,1,"20-1"
6,1982,"Efrain Rios Montt Schaad","killed",0,1,0,0,0,0,1,"8-18"
6,1982,"Efrain Rios Montt Schaad","killed",0,1,0,0,0,0,1,"8-18"
6,1982,"Efrain Rios Montt Schaad","killed",0,1,0,0,0,0,1,"8-18"
6,1982,"Efrain Rios Montt Schaad","killed",0,1,0,0,0,0,1,"8-18"
6,1982,"Efrain Rios Montt Schaad","killed",0,1,0,0,0,0,1,"8-18"
6,1982,"Efrain Rios Montt Schaad","killed",0,1,0,0,0,0,1,"8-18"
6,1982,"Efrain Rios Montt Schaad","killed",0,1,0,0,0,0,1,"8-18"
6,1982,"Efrain Rios Montt Schaad","killed",0,1,0,0,0,0,1,"8-18"
6,1982,"Efrain Rios Montt Schaad","killed",0,1,0,0,0,0,1,"8-18"
6,1982,"Efrain Rios Montt Schaad","killed",0,1,0,0,0,0,1,"8-18"
6,1982,"Efrain Rios Montt Schaad","killed",0,1,0,0,0,0,1,"8-18"
6,1982,"Efrain Rios Montt Schaad","killed",0,1,0,0,0,0,1,"8-18"
6,1982,"Efrain Rios Montt Schaad","killed",0,1,0,0,0,0,1,"8-18"
6,1982,"Efrain Rios Montt Schaad","killed",0,1,0,0,0,0,1,"8-18"
1,1991,"Jorge Serrano Elias","kidnap",0,0,0,0,0,0,1,"17-21"
6,1982,"Efrain Rios Montt Schaad","killed",0,1,0,0,0,0,1,"8-18"
6,1982,"Efrain Rios Montt Schaad","killed",0,1,0,0,0,0,1,"8-18"
6,1982,"Efrain Rios Montt Schaad","killed",0,1,0,0,0,0,1,"8-18"
6,1982,"Efrain Rios Montt Schaad","killed",0,1,0,0,0,0,1,"8-18"
6,1982,"Efrain Rios Montt Schaad","killed",0,1,0,0,0,0,1,"8-18"
6,1982,"Efrain Rios Montt Schaad","killed",0,1,0,0,0,0,1,"8-18"
6,1982,"Efrain Rios Montt Schaad","killed",0,1,0,0,0,0,1,"8-18"
6,1982,"Efrain Rios Montt Schaad","killed",0,1,0,0,0,0,1,"8-18"
6,1982,"Efrain Rios Montt Schaad","killed",0,1,0,0,0,0,1,"8-18"
6,1982,"Efrain Rios Montt Schaad","killed",0,1,0,0,0,0,1,"8-18"
6,1982,"Efrain Rios Montt Schaad","killed",0,1,0,0,0,0,1,"8-18"
6,1982,"Efrain Rios Montt Schaad","killed",0,1,0,0,0,0,1,"8-18"
6,1982,"Efrain Rios Montt Schaad","killed",0,1,0,0,0,0,1,"8-18"
6,1982,"Efrain Rios Montt Schaad","killed",0,1,0,0,0,0,1,"8-18"
6,1982,"Efrain Rios Montt Schaad","killed",0,1,0,0,0,0,2,"8-18"
6,1982,"Efrain Rios Montt Schaad","killed",0,1,0,0,0,0,1,"8-18"
6,1982,"Efrain Rios Montt Schaad","killed",0,1,0,0,0,0,1,"8-18"
6,1982,"Efrain Rios Montt Schaad","killed",0,1,0,0,0,0,1,"8-18"
6,1982,"Efrain Rios Montt Schaad","killed",0,1,0,0,0,0,1,"8-18"
6,1982,"Efrain Rios Montt Schaad","killed",0,1,0,0,0,0,1,"8-18"
6,1982,"Efrain Rios Montt Schaad","killed",0,1,0,0,0,0,1,"8-18"
6,1982,"Efrain Rios Montt Schaad","killed",0,1,0,0,0,0,1,"8-18"
3,1994,"Ramiro de Leon Carpio","killed",0,0,0,0,0,0,1,"17-6"
